date_id,date,day,month,year,quarter,weekday
463,2015-01-13,20150113,201501,2015,2015Q1,Tuesday
464,2015-01-14,20150114,201501,2015,2015Q1,Wednesday
465,2015-01-15,20150115,201501,2015,2015Q1,Thursday
466,2015-01-16,20150116,201501,2015,2015Q1,Friday
467,2015-01-17,20150117,201501,2015,2015Q1,Saturday
468,2015-01-18,20150118,201501,2015,2015Q1,Sunday
469,2015-01-19,20150119,201501,2015,2015Q1,Monday
470,2015-01-20,20150120,201501,2015,2015Q1,Tuesday
471,2015-01-21,20150121,201501,2015,2015Q1,Wednesday
472,2015-01-22,20150122,201501,2015,2015Q1,Thursday
473,2015-01-23,20150123,201501,2015,2015Q1,Friday
474,2015-01-24,20150124,201501,2015,2015Q1,Saturday
475,2015-01-25,20150125,201501,2015,2015Q1,Sunday
476,2015-01-26,20150126,201501,2015,2015Q1,Monday
477,2015-01-27,20150127,201501,2015,2015Q1,Tuesday
478,2015-01-28,20150128,201501,2015,2015Q1,Wednesday
479,2015-01-29,20150129,201501,2015,2015Q1,Thursday
480,2015-01-30,20150130,201501,2015,2015Q1,Friday
481,2015-01-31,20150131,201501,2015,2015Q1,Saturday
482,2015-02-01,20150201,201502,2015,2015Q1,Sunday
483,2015-02-02,20150202,201502,2015,2015Q1,Monday
484,2015-02-03,20150203,201502,2015,2015Q1,Tuesday
485,2015-02-04,20150204,201502,2015,2015Q1,Wednesday
486,2015-02-05,20150205,201502,2015,2015Q1,Thursday
487,2015-02-06,20150206,201502,2015,2015Q1,Friday
488,2015-02-07,20150207,201502,2015,2015Q1,Saturday
489,2015-02-08,20150208,201502,2015,2015Q1,Sunday
490,2015-02-09,20150209,201502,2015,2015Q1,Monday
491,2015-02-10,20150210,201502,2015,2015Q1,Tuesday
492,2015-02-11,20150211,201502,2015,2015Q1,Wednesday
493,2015-02-12,20150212,201502,2015,2015Q1,Thursday
494,2015-02-13,20150213,201502,2015,2015Q1,Friday
495,2015-02-14,20150214,201502,2015,2015Q1,Saturday
496,2015-02-15,20150215,201502,2015,2015Q1,Sunday
497,2015-02-16,20150216,201502,2015,2015Q1,Monday
498,2015-02-17,20150217,201502,2015,2015Q1,Tuesday
499,2015-02-18,20150218,201502,2015,2015Q1,Wednesday
500,2015-02-19,20150219,201502,2015,2015Q1,Thursday
501,2015-02-20,20150220,201502,2015,2015Q1,Friday
502,2015-02-21,20150221,201502,2015,2015Q1,Saturday
503,2015-02-22,20150222,201502,2015,2015Q1,Sunday
504,2015-02-23,20150223,201502,2015,2015Q1,Monday
505,2015-02-24,20150224,201502,2015,2015Q1,Tuesday
506,2015-02-25,20150225,201502,2015,2015Q1,Wednesday
507,2015-02-26,20150226,201502,2015,2015Q1,Thursday
508,2015-02-27,20150227,201502,2015,2015Q1,Friday
509,2015-02-28,20150228,201502,2015,2015Q1,Saturday
510,2015-03-01,20150301,201503,2015,2015Q1,Sunday
511,2015-03-02,20150302,201503,2015,2015Q1,Monday
512,2015-03-03,20150303,201503,2015,2015Q1,Tuesday
513,2015-03-04,20150304,201503,2015,2015Q1,Wednesday
514,2015-03-05,20150305,201503,2015,2015Q1,Thursday
515,2015-03-06,20150306,201503,2015,2015Q1,Friday
516,2015-03-07,20150307,201503,2015,2015Q1,Saturday
517,2015-03-08,20150308,201503,2015,2015Q1,Sunday
518,2015-03-09,20150309,201503,2015,2015Q1,Monday
519,2015-03-10,20150310,201503,2015,2015Q1,Tuesday
520,2015-03-11,20150311,201503,2015,2015Q1,Wednesday
521,2015-03-12,20150312,201503,2015,2015Q1,Thursday
522,2015-03-13,20150313,201503,2015,2015Q1,Friday
523,2015-03-14,20150314,201503,2015,2015Q1,Saturday
524,2015-03-15,20150315,201503,2015,2015Q1,Sunday
525,2015-03-16,20150316,201503,2015,2015Q1,Monday
526,2015-03-17,20150317,201503,2015,2015Q1,Tuesday
527,2015-03-18,20150318,201503,2015,2015Q1,Wednesday
528,2015-03-19,20150319,201503,2015,2015Q1,Thursday
529,2015-03-20,20150320,201503,2015,2015Q1,Friday
530,2015-03-21,20150321,201503,2015,2015Q1,Saturday
531,2015-03-22,20150322,201503,2015,2015Q1,Sunday
532,2015-03-23,20150323,201503,2015,2015Q1,Monday
533,2015-03-24,20150324,201503,2015,2015Q1,Tuesday
534,2015-03-25,20150325,201503,2015,2015Q1,Wednesday
535,2015-03-26,20150326,201503,2015,2015Q1,Thursday
536,2015-03-27,20150327,201503,2015,2015Q1,Friday
537,2015-03-28,20150328,201503,2015,2015Q1,Saturday
538,2015-03-29,20150329,201503,2015,2015Q1,Sunday
539,2015-03-30,20150330,201503,2015,2015Q1,Monday
540,2015-03-31,20150331,201503,2015,2015Q1,Tuesday
541,2015-04-01,20150401,201504,2015,2015Q2,Wednesday
542,2015-04-02,20150402,201504,2015,2015Q2,Thursday
543,2015-04-03,20150403,201504,2015,2015Q2,Friday
544,2015-04-04,20150404,201504,2015,2015Q2,Saturday
545,2015-04-05,20150405,201504,2015,2015Q2,Sunday
546,2015-04-06,20150406,201504,2015,2015Q2,Monday
547,2015-04-07,20150407,201504,2015,2015Q2,Tuesday
548,2015-04-08,20150408,201504,2015,2015Q2,Wednesday
549,2015-04-09,20150409,201504,2015,2015Q2,Thursday
550,2015-04-10,20150410,201504,2015,2015Q2,Friday
551,2015-04-11,20150411,201504,2015,2015Q2,Saturday
552,2015-04-12,20150412,201504,2015,2015Q2,Sunday
553,2015-04-13,20150413,201504,2015,2015Q2,Monday
554,2015-04-14,20150414,201504,2015,2015Q2,Tuesday
555,2015-04-15,20150415,201504,2015,2015Q2,Wednesday
556,2015-04-16,20150416,201504,2015,2015Q2,Thursday
557,2015-04-17,20150417,201504,2015,2015Q2,Friday
558,2015-04-18,20150418,201504,2015,2015Q2,Saturday
559,2015-04-19,20150419,201504,2015,2015Q2,Sunday
560,2015-04-20,20150420,201504,2015,2015Q2,Monday
561,2015-04-22,20150422,201504,2015,2015Q2,Wednesday
562,2015-04-23,20150423,201504,2015,2015Q2,Thursday
563,2015-04-24,20150424,201504,2015,2015Q2,Friday
564,2015-04-25,20150425,201504,2015,2015Q2,Saturday
565,2015-04-26,20150426,201504,2015,2015Q2,Sunday
566,2015-04-27,20150427,201504,2015,2015Q2,Monday
567,2015-04-28,20150428,201504,2015,2015Q2,Tuesday
568,2015-04-29,20150429,201504,2015,2015Q2,Wednesday
569,2015-04-30,20150430,201504,2015,2015Q2,Thursday
570,2015-05-01,20150501,201505,2015,2015Q2,Friday
571,2015-05-02,20150502,201505,2015,2015Q2,Saturday
572,2015-05-03,20150503,201505,2015,2015Q2,Sunday
573,2015-05-04,20150504,201505,2015,2015Q2,Monday
574,2015-05-05,20150505,201505,2015,2015Q2,Tuesday
575,2015-05-06,20150506,201505,2015,2015Q2,Wednesday
576,2015-05-07,20150507,201505,2015,2015Q2,Thursday
577,2015-05-08,20150508,201505,2015,2015Q2,Friday
578,2015-05-09,20150509,201505,2015,2015Q2,Saturday
579,2015-05-10,20150510,201505,2015,2015Q2,Sunday
580,2015-05-11,20150511,201505,2015,2015Q2,Monday
581,2015-05-12,20150512,201505,2015,2015Q2,Tuesday
582,2015-05-13,20150513,201505,2015,2015Q2,Wednesday
583,2015-05-14,20150514,201505,2015,2015Q2,Thursday
584,2015-05-15,20150515,201505,2015,2015Q2,Friday
585,2015-05-16,20150516,201505,2015,2015Q2,Saturday
586,2015-05-17,20150517,201505,2015,2015Q2,Sunday
587,2015-05-18,20150518,201505,2015,2015Q2,Monday
588,2015-05-19,20150519,201505,2015,2015Q2,Tuesday
589,2015-05-20,20150520,201505,2015,2015Q2,Wednesday
590,2015-05-21,20150521,201505,2015,2015Q2,Thursday
591,2015-05-22,20150522,201505,2015,2015Q2,Friday
592,2015-05-23,20150523,201505,2015,2015Q2,Saturday
593,2015-05-24,20150524,201505,2015,2015Q2,Sunday
594,2015-05-25,20150525,201505,2015,2015Q2,Monday
595,2015-05-26,20150526,201505,2015,2015Q2,Tuesday
596,2015-05-27,20150527,201505,2015,2015Q2,Wednesday
597,2015-05-28,20150528,201505,2015,2015Q2,Thursday
598,2015-05-29,20150529,201505,2015,2015Q2,Friday
599,2015-05-30,20150530,201505,2015,2015Q2,Saturday
600,2015-05-31,20150531,201505,2015,2015Q2,Sunday
601,2015-06-01,20150601,201506,2015,2015Q2,Monday
602,2015-06-02,20150602,201506,2015,2015Q2,Tuesday
603,2015-06-03,20150603,201506,2015,2015Q2,Wednesday
604,2015-06-04,20150604,201506,2015,2015Q2,Thursday
605,2015-06-05,20150605,201506,2015,2015Q2,Friday
606,2015-06-06,20150606,201506,2015,2015Q2,Saturday
607,2015-06-07,20150607,201506,2015,2015Q2,Sunday
608,2015-06-08,20150608,201506,2015,2015Q2,Monday
609,2015-06-09,20150609,201506,2015,2015Q2,Tuesday
610,2015-06-10,20150610,201506,2015,2015Q2,Wednesday
611,2015-06-11,20150611,201506,2015,2015Q2,Thursday
612,2015-06-12,20150612,201506,2015,2015Q2,Friday
613,2015-06-13,20150613,201506,2015,2015Q2,Saturday
614,2015-06-14,20150614,201506,2015,2015Q2,Sunday
615,2015-06-15,20150615,201506,2015,2015Q2,Monday
616,2015-06-16,20150616,201506,2015,2015Q2,Tuesday
617,2015-06-17,20150617,201506,2015,2015Q2,Wednesday
618,2015-06-18,20150618,201506,2015,2015Q2,Thursday
619,2015-06-19,20150619,201506,2015,2015Q2,Friday
620,2015-06-20,20150620,201506,2015,2015Q2,Saturday
621,2015-06-21,20150621,201506,2015,2015Q2,Sunday
622,2015-06-22,20150622,201506,2015,2015Q2,Monday
623,2015-06-23,20150623,201506,2015,2015Q2,Tuesday
624,2015-06-24,20150624,201506,2015,2015Q2,Wednesday
625,2015-06-25,20150625,201506,2015,2015Q2,Thursday
626,2015-06-26,20150626,201506,2015,2015Q2,Friday
627,2015-06-27,20150627,201506,2015,2015Q2,Saturday
628,2015-06-28,20150628,201506,2015,2015Q2,Sunday
629,2015-06-29,20150629,201506,2015,2015Q2,Monday
630,2015-06-30,20150630,201506,2015,2015Q2,Tuesday
631,2015-07-01,20150701,201507,2015,2015Q3,Wednesday
632,2015-07-02,20150702,201507,2015,2015Q3,Thursday
633,2015-07-03,20150703,201507,2015,2015Q3,Friday
634,2015-07-04,20150704,201507,2015,2015Q3,Saturday
635,2015-07-05,20150705,201507,2015,2015Q3,Sunday
636,2015-07-06,20150706,201507,2015,2015Q3,Monday
637,2015-07-07,20150707,201507,2015,2015Q3,Tuesday
638,2015-07-08,20150708,201507,2015,2015Q3,Wednesday
639,2015-07-09,20150709,201507,2015,2015Q3,Thursday
640,2015-07-10,20150710,201507,2015,2015Q3,Friday
641,2015-07-11,20150711,201507,2015,2015Q3,Saturday
642,2015-07-12,20150712,201507,2015,2015Q3,Sunday
643,2015-07-13,20150713,201507,2015,2015Q3,Monday
644,2015-07-14,20150714,201507,2015,2015Q3,Tuesday
645,2015-07-15,20150715,201507,2015,2015Q3,Wednesday
646,2015-07-16,20150716,201507,2015,2015Q3,Thursday
647,2015-07-17,20150717,201507,2015,2015Q3,Friday
648,2015-07-18,20150718,201507,2015,2015Q3,Saturday
649,2015-07-19,20150719,201507,2015,2015Q3,Sunday
650,2015-07-20,20150720,201507,2015,2015Q3,Monday
651,2015-07-21,20150721,201507,2015,2015Q3,Tuesday
652,2015-07-22,20150722,201507,2015,2015Q3,Wednesday
653,2015-07-23,20150723,201507,2015,2015Q3,Thursday
654,2015-07-24,20150724,201507,2015,2015Q3,Friday
655,2015-07-25,20150725,201507,2015,2015Q3,Saturday
656,2015-07-26,20150726,201507,2015,2015Q3,Sunday
657,2015-07-27,20150727,201507,2015,2015Q3,Monday
658,2015-07-28,20150728,201507,2015,2015Q3,Tuesday
659,2015-07-29,20150729,201507,2015,2015Q3,Wednesday
660,2015-07-30,20150730,201507,2015,2015Q3,Thursday
661,2015-07-31,20150731,201507,2015,2015Q3,Friday
662,2015-08-01,20150801,201508,2015,2015Q3,Saturday
663,2015-08-02,20150802,201508,2015,2015Q3,Sunday
664,2015-08-03,20150803,201508,2015,2015Q3,Monday
665,2015-08-04,20150804,201508,2015,2015Q3,Tuesday
666,2015-08-05,20150805,201508,2015,2015Q3,Wednesday
667,2015-08-06,20150806,201508,2015,2015Q3,Thursday
668,2015-08-07,20150807,201508,2015,2015Q3,Friday
669,2015-08-08,20150808,201508,2015,2015Q3,Saturday
670,2015-08-09,20150809,201508,2015,2015Q3,Sunday
671,2015-08-10,20150810,201508,2015,2015Q3,Monday
672,2015-08-11,20150811,201508,2015,2015Q3,Tuesday
673,2015-08-12,20150812,201508,2015,2015Q3,Wednesday
674,2015-08-13,20150813,201508,2015,2015Q3,Thursday
675,2015-08-14,20150814,201508,2015,2015Q3,Friday
676,2015-08-15,20150815,201508,2015,2015Q3,Saturday
677,2015-08-16,20150816,201508,2015,2015Q3,Sunday
678,2015-08-17,20150817,201508,2015,2015Q3,Monday
679,2015-08-18,20150818,201508,2015,2015Q3,Tuesday
680,2015-08-19,20150819,201508,2015,2015Q3,Wednesday
681,2015-08-20,20150820,201508,2015,2015Q3,Thursday
682,2015-08-21,20150821,201508,2015,2015Q3,Friday
683,2015-08-22,20150822,201508,2015,2015Q3,Saturday
684,2015-08-23,20150823,201508,2015,2015Q3,Sunday
685,2015-08-24,20150824,201508,2015,2015Q3,Monday
686,2015-08-25,20150825,201508,2015,2015Q3,Tuesday
687,2015-08-26,20150826,201508,2015,2015Q3,Wednesday
688,2015-08-27,20150827,201508,2015,2015Q3,Thursday
689,2015-08-28,20150828,201508,2015,2015Q3,Friday
690,2015-08-29,20150829,201508,2015,2015Q3,Saturday
691,2015-08-30,20150830,201508,2015,2015Q3,Sunday
692,2015-08-31,20150831,201508,2015,2015Q3,Monday
693,2015-09-01,20150901,201509,2015,2015Q3,Tuesday
694,2015-09-02,20150902,201509,2015,2015Q3,Wednesday
695,2015-09-03,20150903,201509,2015,2015Q3,Thursday
696,2015-09-04,20150904,201509,2015,2015Q3,Friday
697,2015-09-05,20150905,201509,2015,2015Q3,Saturday
698,2015-09-06,20150906,201509,2015,2015Q3,Sunday
699,2015-09-07,20150907,201509,2015,2015Q3,Monday
700,2015-09-08,20150908,201509,2015,2015Q3,Tuesday
701,2015-09-09,20150909,201509,2015,2015Q3,Wednesday
702,2015-09-10,20150910,201509,2015,2015Q3,Thursday
703,2015-09-11,20150911,201509,2015,2015Q3,Friday
704,2015-09-12,20150912,201509,2015,2015Q3,Saturday
705,2015-09-13,20150913,201509,2015,2015Q3,Sunday
706,2015-09-14,20150914,201509,2015,2015Q3,Monday
707,2015-09-15,20150915,201509,2015,2015Q3,Tuesday
708,2015-09-16,20150916,201509,2015,2015Q3,Wednesday
709,2015-09-17,20150917,201509,2015,2015Q3,Thursday
710,2015-09-18,20150918,201509,2015,2015Q3,Friday
711,2015-09-19,20150919,201509,2015,2015Q3,Saturday
712,2015-09-20,20150920,201509,2015,2015Q3,Sunday
713,2015-09-21,20150921,201509,2015,2015Q3,Monday
714,2015-09-22,20150922,201509,2015,2015Q3,Tuesday
715,2015-09-23,20150923,201509,2015,2015Q3,Wednesday
716,2015-09-24,20150924,201509,2015,2015Q3,Thursday
717,2015-09-25,20150925,201509,2015,2015Q3,Friday
718,2015-09-26,20150926,201509,2015,2015Q3,Saturday
719,2015-09-27,20150927,201509,2015,2015Q3,Sunday
720,2015-09-28,20150928,201509,2015,2015Q3,Monday
721,2015-09-29,20150929,201509,2015,2015Q3,Tuesday
722,2015-09-30,20150930,201509,2015,2015Q3,Wednesday
723,2015-10-01,20151001,201510,2015,2015Q4,Thursday
724,2015-10-02,20151002,201510,2015,2015Q4,Friday
725,2015-10-03,20151003,201510,2015,2015Q4,Saturday
726,2015-10-04,20151004,201510,2015,2015Q4,Sunday
727,2015-10-05,20151005,201510,2015,2015Q4,Monday
728,2015-10-06,20151006,201510,2015,2015Q4,Tuesday
729,2015-10-07,20151007,201510,2015,2015Q4,Wednesday
730,2015-10-08,20151008,201510,2015,2015Q4,Thursday
731,2015-10-09,20151009,201510,2015,2015Q4,Friday
732,2015-10-10,20151010,201510,2015,2015Q4,Saturday
733,2015-10-11,20151011,201510,2015,2015Q4,Sunday
734,2015-10-12,20151012,201510,2015,2015Q4,Monday
735,2015-10-13,20151013,201510,2015,2015Q4,Tuesday
736,2015-10-14,20151014,201510,2015,2015Q4,Wednesday
737,2015-10-15,20151015,201510,2015,2015Q4,Thursday
738,2015-10-16,20151016,201510,2015,2015Q4,Friday
739,2015-10-17,20151017,201510,2015,2015Q4,Saturday
740,2015-10-18,20151018,201510,2015,2015Q4,Sunday
741,2015-10-19,20151019,201510,2015,2015Q4,Monday
742,2015-10-20,20151020,201510,2015,2015Q4,Tuesday
743,2015-10-21,20151021,201510,2015,2015Q4,Wednesday
744,2015-10-22,20151022,201510,2015,2015Q4,Thursday
745,2015-10-23,20151023,201510,2015,2015Q4,Friday
746,2015-10-24,20151024,201510,2015,2015Q4,Saturday
747,2015-10-25,20151025,201510,2015,2015Q4,Sunday
748,2015-10-26,20151026,201510,2015,2015Q4,Monday
749,2015-10-27,20151027,201510,2015,2015Q4,Tuesday
750,2015-10-28,20151028,201510,2015,2015Q4,Wednesday
751,2015-10-29,20151029,201510,2015,2015Q4,Thursday
752,2015-10-30,20151030,201510,2015,2015Q4,Friday
753,2015-10-31,20151031,201510,2015,2015Q4,Saturday
754,2015-11-01,20151101,201511,2015,2015Q4,Sunday
755,2015-11-02,20151102,201511,2015,2015Q4,Monday
756,2015-11-03,20151103,201511,2015,2015Q4,Tuesday
757,2015-11-04,20151104,201511,2015,2015Q4,Wednesday
758,2015-11-05,20151105,201511,2015,2015Q4,Thursday
759,2015-11-06,20151106,201511,2015,2015Q4,Friday
760,2015-11-07,20151107,201511,2015,2015Q4,Saturday
761,2015-11-08,20151108,201511,2015,2015Q4,Sunday
762,2015-11-09,20151109,201511,2015,2015Q4,Monday
763,2015-11-10,20151110,201511,2015,2015Q4,Tuesday
764,2015-11-11,20151111,201511,2015,2015Q4,Wednesday
765,2015-11-12,20151112,201511,2015,2015Q4,Thursday
766,2015-11-13,20151113,201511,2015,2015Q4,Friday
767,2015-11-14,20151114,201511,2015,2015Q4,Saturday
768,2015-11-15,20151115,201511,2015,2015Q4,Sunday
769,2015-11-16,20151116,201511,2015,2015Q4,Monday
770,2015-11-17,20151117,201511,2015,2015Q4,Tuesday
771,2015-11-18,20151118,201511,2015,2015Q4,Wednesday
772,2015-11-19,20151119,201511,2015,2015Q4,Thursday
773,2015-11-20,20151120,201511,2015,2015Q4,Friday
774,2015-11-21,20151121,201511,2015,2015Q4,Saturday
775,2015-11-22,20151122,201511,2015,2015Q4,Sunday
776,2015-11-23,20151123,201511,2015,2015Q4,Monday
777,2015-11-24,20151124,201511,2015,2015Q4,Tuesday
778,2015-11-25,20151125,201511,2015,2015Q4,Wednesday
779,2015-11-26,20151126,201511,2015,2015Q4,Thursday
780,2015-11-27,20151127,201511,2015,2015Q4,Friday
781,2015-11-28,20151128,201511,2015,2015Q4,Saturday
782,2015-11-29,20151129,201511,2015,2015Q4,Sunday
783,2015-11-30,20151130,201511,2015,2015Q4,Monday
784,2015-12-01,20151201,201512,2015,2015Q4,Tuesday
785,2015-12-02,20151202,201512,2015,2015Q4,Wednesday
786,2015-12-03,20151203,201512,2015,2015Q4,Thursday
787,2015-12-04,20151204,201512,2015,2015Q4,Friday
788,2015-12-05,20151205,201512,2015,2015Q4,Saturday
789,2015-12-06,20151206,201512,2015,2015Q4,Sunday
790,2015-12-07,20151207,201512,2015,2015Q4,Monday
791,2015-12-08,20151208,201512,2015,2015Q4,Tuesday
792,2015-12-09,20151209,201512,2015,2015Q4,Wednesday
793,2015-12-10,20151210,201512,2015,2015Q4,Thursday
794,2015-12-11,20151211,201512,2015,2015Q4,Friday
795,2015-12-12,20151212,201512,2015,2015Q4,Saturday
796,2015-12-13,20151213,201512,2015,2015Q4,Sunday
797,2015-12-14,20151214,201512,2015,2015Q4,Monday
798,2015-12-15,20151215,201512,2015,2015Q4,Tuesday
799,2015-12-16,20151216,201512,2015,2015Q4,Wednesday
800,2015-12-17,20151217,201512,2015,2015Q4,Thursday
801,2015-12-18,20151218,201512,2015,2015Q4,Friday
802,2015-12-19,20151219,201512,2015,2015Q4,Saturday
803,2015-12-20,20151220,201512,2015,2015Q4,Sunday
804,2015-12-21,20151221,201512,2015,2015Q4,Monday
805,2015-12-22,20151222,201512,2015,2015Q4,Tuesday
806,2015-12-23,20151223,201512,2015,2015Q4,Wednesday
807,2015-12-24,20151224,201512,2015,2015Q4,Thursday
808,2015-12-25,20151225,201512,2015,2015Q4,Friday
809,2015-12-26,20151226,201512,2015,2015Q4,Saturday
810,2015-12-27,20151227,201512,2015,2015Q4,Sunday
811,2015-12-28,20151228,201512,2015,2015Q4,Monday
812,2015-12-29,20151229,201512,2015,2015Q4,Tuesday
813,2015-12-30,20151230,201512,2015,2015Q4,Wednesday
814,2015-12-31,20151231,201512,2015,2015Q4,Thursday
815,2016-01-01,20160101,201601,2016,2016Q1,Friday
816,2016-01-02,20160102,201601,2016,2016Q1,Saturday
817,2016-01-03,20160103,201601,2016,2016Q1,Sunday
818,2016-01-04,20160104,201601,2016,2016Q1,Monday
819,2016-01-05,20160105,201601,2016,2016Q1,Tuesday
820,2016-01-06,20160106,201601,2016,2016Q1,Wednesday
821,2016-01-07,20160107,201601,2016,2016Q1,Thursday
822,2016-01-08,20160108,201601,2016,2016Q1,Friday
823,2016-01-09,20160109,201601,2016,2016Q1,Saturday
824,2016-01-10,20160110,201601,2016,2016Q1,Sunday
825,2016-01-11,20160111,201601,2016,2016Q1,Monday
826,2016-01-12,20160112,201601,2016,2016Q1,Tuesday
827,2016-01-13,20160113,201601,2016,2016Q1,Wednesday
828,2016-01-14,20160114,201601,2016,2016Q1,Thursday
829,2016-01-15,20160115,201601,2016,2016Q1,Friday
830,2016-01-16,20160116,201601,2016,2016Q1,Saturday
831,2016-01-17,20160117,201601,2016,2016Q1,Sunday
832,2016-01-18,20160118,201601,2016,2016Q1,Monday
833,2016-01-19,20160119,201601,2016,2016Q1,Tuesday
834,2016-01-20,20160120,201601,2016,2016Q1,Wednesday
835,2016-01-21,20160121,201601,2016,2016Q1,Thursday
836,2016-01-22,20160122,201601,2016,2016Q1,Friday
837,2016-01-23,20160123,201601,2016,2016Q1,Saturday
838,2016-01-24,20160124,201601,2016,2016Q1,Sunday
839,2016-01-25,20160125,201601,2016,2016Q1,Monday
840,2016-01-26,20160126,201601,2016,2016Q1,Tuesday
841,2016-01-27,20160127,201601,2016,2016Q1,Wednesday
842,2016-01-28,20160128,201601,2016,2016Q1,Thursday
843,2016-01-29,20160129,201601,2016,2016Q1,Friday
844,2016-01-30,20160130,201601,2016,2016Q1,Saturday
845,2016-01-31,20160131,201601,2016,2016Q1,Sunday
846,2016-02-01,20160201,201602,2016,2016Q1,Monday
847,2016-02-02,20160202,201602,2016,2016Q1,Tuesday
848,2016-02-03,20160203,201602,2016,2016Q1,Wednesday
849,2016-02-04,20160204,201602,2016,2016Q1,Thursday
850,2016-02-05,20160205,201602,2016,2016Q1,Friday
851,2016-02-06,20160206,201602,2016,2016Q1,Saturday
852,2016-02-07,20160207,201602,2016,2016Q1,Sunday
853,2016-02-08,20160208,201602,2016,2016Q1,Monday
854,2016-02-09,20160209,201602,2016,2016Q1,Tuesday
855,2016-02-10,20160210,201602,2016,2016Q1,Wednesday
856,2016-02-11,20160211,201602,2016,2016Q1,Thursday
857,2016-02-12,20160212,201602,2016,2016Q1,Friday
858,2016-02-13,20160213,201602,2016,2016Q1,Saturday
859,2016-02-14,20160214,201602,2016,2016Q1,Sunday
860,2016-02-15,20160215,201602,2016,2016Q1,Monday
861,2016-02-16,20160216,201602,2016,2016Q1,Tuesday
862,2016-02-17,20160217,201602,2016,2016Q1,Wednesday
863,2016-02-18,20160218,201602,2016,2016Q1,Thursday
864,2016-02-19,20160219,201602,2016,2016Q1,Friday
865,2016-02-20,20160220,201602,2016,2016Q1,Saturday
866,2016-02-21,20160221,201602,2016,2016Q1,Sunday
867,2016-02-22,20160222,201602,2016,2016Q1,Monday
868,2016-02-23,20160223,201602,2016,2016Q1,Tuesday
869,2016-02-24,20160224,201602,2016,2016Q1,Wednesday
870,2016-02-25,20160225,201602,2016,2016Q1,Thursday
871,2016-02-26,20160226,201602,2016,2016Q1,Friday
872,2016-02-27,20160227,201602,2016,2016Q1,Saturday
873,2016-02-28,20160228,201602,2016,2016Q1,Sunday
874,2016-02-29,20160229,201602,2016,2016Q1,Monday
875,2016-03-01,20160301,201603,2016,2016Q1,Tuesday
876,2016-03-02,20160302,201603,2016,2016Q1,Wednesday
877,2016-03-03,20160303,201603,2016,2016Q1,Thursday
878,2016-03-04,20160304,201603,2016,2016Q1,Friday
879,2016-03-05,20160305,201603,2016,2016Q1,Saturday
880,2016-03-06,20160306,201603,2016,2016Q1,Sunday
881,2016-03-07,20160307,201603,2016,2016Q1,Monday
882,2016-03-08,20160308,201603,2016,2016Q1,Tuesday
883,2016-03-09,20160309,201603,2016,2016Q1,Wednesday
884,2016-03-10,20160310,201603,2016,2016Q1,Thursday
885,2016-03-11,20160311,201603,2016,2016Q1,Friday
886,2016-03-12,20160312,201603,2016,2016Q1,Saturday
887,2016-03-13,20160313,201603,2016,2016Q1,Sunday
888,2016-03-14,20160314,201603,2016,2016Q1,Monday
889,2016-03-15,20160315,201603,2016,2016Q1,Tuesday
890,2016-03-16,20160316,201603,2016,2016Q1,Wednesday
891,2016-03-17,20160317,201603,2016,2016Q1,Thursday
892,2016-03-18,20160318,201603,2016,2016Q1,Friday
893,2016-03-19,20160319,201603,2016,2016Q1,Saturday
894,2016-03-20,20160320,201603,2016,2016Q1,Sunday
895,2016-03-21,20160321,201603,2016,2016Q1,Monday
896,2016-03-22,20160322,201603,2016,2016Q1,Tuesday
897,2016-03-23,20160323,201603,2016,2016Q1,Wednesday
898,2016-03-24,20160324,201603,2016,2016Q1,Thursday
899,2016-03-25,20160325,201603,2016,2016Q1,Friday
900,2016-03-26,20160326,201603,2016,2016Q1,Saturday
901,2016-03-27,20160327,201603,2016,2016Q1,Sunday
902,2016-03-28,20160328,201603,2016,2016Q1,Monday
903,2016-03-29,20160329,201603,2016,2016Q1,Tuesday
904,2016-03-30,20160330,201603,2016,2016Q1,Wednesday
905,2016-03-31,20160331,201603,2016,2016Q1,Thursday
906,2016-04-01,20160401,201604,2016,2016Q2,Friday
907,2016-04-02,20160402,201604,2016,2016Q2,Saturday
908,2016-04-03,20160403,201604,2016,2016Q2,Sunday
909,2016-04-04,20160404,201604,2016,2016Q2,Monday
910,2016-04-05,20160405,201604,2016,2016Q2,Tuesday
911,2016-04-06,20160406,201604,2016,2016Q2,Wednesday
912,2016-04-07,20160407,201604,2016,2016Q2,Thursday
913,2016-04-08,20160408,201604,2016,2016Q2,Friday
914,2016-04-09,20160409,201604,2016,2016Q2,Saturday
915,2016-04-10,20160410,201604,2016,2016Q2,Sunday
916,2016-04-11,20160411,201604,2016,2016Q2,Monday
917,2016-04-12,20160412,201604,2016,2016Q2,Tuesday
918,2016-04-13,20160413,201604,2016,2016Q2,Wednesday
919,2016-04-14,20160414,201604,2016,2016Q2,Thursday
920,2016-04-15,20160415,201604,2016,2016Q2,Friday
921,2016-04-16,20160416,201604,2016,2016Q2,Saturday
922,2016-04-17,20160417,201604,2016,2016Q2,Sunday
923,2016-04-18,20160418,201604,2016,2016Q2,Monday
924,2016-04-19,20160419,201604,2016,2016Q2,Tuesday
925,2016-04-20,20160420,201604,2016,2016Q2,Wednesday
926,2016-04-21,20160421,201604,2016,2016Q2,Thursday
927,2016-04-22,20160422,201604,2016,2016Q2,Friday
928,2016-04-23,20160423,201604,2016,2016Q2,Saturday
